ENSGID	NAME	CHR	START	END	TSS
ENSG00000126070	AGO3	1	36396319	36538101	36396319
ENSG00000092850	TEKT2	1	36549676	36553876	36549676
ENSG00000116863	ADPRHL2	1	36554476	36559533	36554476
ENSG00000171812	COL8A2	1	36560837	36590821	36590821
ENSG00000054116	TRAPPC3	1	36602173	36615098	36615098
ENSG00000116871	MAP7D1	1	36621180	36646450	36621180
ENSG00000054118	THRAP3	1	36690017	36770958	36690017
ENSG00000214193	SH3D21	1	36771988	36790484	36771988
ENSG00000142694	EVA1B	1	36787632	36789755	36789755
ENSG00000196182	STK40	1	36805225	36851497	36851497
ENSG00000181817	LSM10	1	36856839	36863493	36863493
ENSG00000116885	OSCP1	1	36881428	36916086	36916086
ENSG00000116898	MRPS15	1	36921319	36930038	36930038
ENSG00000119535	CSF3R	1	36931644	36948879	36948879
ENSG00000163873	GRIK3	1	37261128	37499730	37499730
ENSG00000163874	ZC3H12A	1	37940153	37949980	37940153
ENSG00000163875	MEAF6	1	37958176	37980375	37980375
ENSG00000163877	SNIP1	1	38000050	38019903	38019903
ENSG00000163879	DNALI1	1	38022520	38032458	38022520
ENSG00000134697	GNL2	1	38032417	38061536	38061536
ENSG00000169218	RSPO1	1	38076951	38100595	38100595
ENSG00000116922	C1orf109	1	38147242	38157914	38157914
ENSG00000134690	CDCA8	1	38158090	38175391	38158090
ENSG00000183317	EPHA10	1	38179552	38230805	38230805
ENSG00000185090	MANEAL	1	38259474	38266809	38259474
ENSG00000196449	YRDC	1	38268616	38273857	38273857
ENSG00000197982	C1orf122	1	38272651	38275126	38272651
ENSG00000188786	MTF1	1	38275239	38325292	38325292
ENSG00000204084	INPP5B	1	38326369	38412729	38412729
ENSG00000183431	SF3A3	1	38422647	38456593	38456593
ENSG00000183386	FHL3	1	38462442	38471278	38471278
ENSG00000183520	UTP11L	1	38474930	38490496	38474930
ENSG00000185668	POU3F1	1	38509523	38512450	38512450
ENSG00000116954	RRAGC	1	39303870	39325495	39325495
ENSG00000214114	MYCBP	1	39328636	39347289	39347289
ENSG00000131233	GJA9	1	39330175	39347289	39347289
ENSG00000158315	RHBDL2	1	39351479	39407471	39407471
ENSG00000174574	AKIRIN1	1	39456895	39471731	39456895
ENSG00000168653	NDUFS5	1	39491990	39500308	39491990
ENSG00000127603	MACF1	1	39546988	39952849	39546988
ENSG00000255103	KIAA0754	1	39876151	39882154	39876151
ENSG00000183682	BMP8A	1	39957318	39991607	39957318
ENSG00000090621	PABPC4	1	40026488	40042462	40042462
ENSG00000163909	HEYL	1	40089825	40105617	40105617
ENSG00000116981	NT5C1A	1	40124793	40137710	40137710
ENSG00000116983	HPCAL4	1	40144320	40157361	40157361
ENSG00000084072	PPIE	1	40157854	40229586	40157854
ENSG00000116985	BMP8B	1	40222854	40254533	40254533
ENSG00000198754	OXCT2	1	40235195	40237020	40237020
ENSG00000043514	TRIT1	1	40306723	40349183	40349183
ENSG00000116990	MYCL	1	40361098	40367928	40367928
ENSG00000168389	MFSD2A	1	40420802	40435638	40420802
ENSG00000131236	CAP1	1	40505905	40538321	40505905
ENSG00000131238	PPT1	1	40538379	40563375	40563375
ENSG00000117000	RLF	1	40627045	40706593	40627045
ENSG00000188800	TMCO2	1	40711619	40717363	40711619
ENSG00000084073	ZMPSTE24	1	40723779	40759856	40723779
ENSG00000049089	COL9A2	1	40766159	40783488	40783488
ENSG00000084070	SMAP2	1	40810522	40888998	40810522
ENSG00000187801	ZFP69B	1	40915774	40929390	40915774
ENSG00000187815	ZFP69	1	40942887	40962015	40942887
ENSG00000164002	EXO5	1	40974413	40982228	40974413
ENSG00000117010	ZNF684	1	40997233	41013841	40997233
ENSG00000117016	RIMS3	1	41086351	41131329	41131329
ENSG00000066136	NFYC	1	41157320	41237275	41157320
ENSG00000117013	KCNQ4	1	41249684	41306124	41249684
ENSG00000179862	CITED4	1	41326729	41328018	41328018
ENSG00000171793	CTPS1	1	41445007	41478235	41445007
ENSG00000171790	SLFNL1	1	41481269	41488909	41488909
ENSG00000010803	SCMH1	1	41492872	41707826	41707826
ENSG00000204060	FOXO6	1	41827594	41849262	41827594
ENSG00000127129	EDN2	1	41944446	41950344	41950344
ENSG00000127124	HIVEP3	1	41972036	42501596	42501596
ENSG00000044012	GUCA2B	1	42619092	42621495	42619092
ENSG00000197273	GUCA2A	1	42628362	42630389	42630389
ENSG00000198815	FOXJ3	1	42642210	42801548	42801548
ENSG00000177181	RIMKLA	1	42846466	42888249	42846466
ENSG00000066185	ZMYND12	1	42896000	42921938	42921938
ENSG00000127125	PPCS	1	42921788	42939056	42921788
ENSG00000186409	CCDC30	1	42929001	43120335	42929001
ENSG00000171960	PPIH	1	43124096	43142429	43124096
ENSG00000065978	YBX1	1	43148098	43168020	43148098
ENSG00000164007	CLDN19	1	43198764	43205925	43205925
ENSG00000117385	LEPRE1	1	43212006	43232755	43232755
ENSG00000164008	C1orf50	1	43232940	43263968	43232940
ENSG00000177868	CCDC23	1	43272723	43282954	43282954
ENSG00000164010	ERMAP	1	43282795	43310660	43282795
ENSG00000164011	ZNF691	1	43312280	43318148	43312280
ENSG00000117394	SLC2A1	1	43391052	43424530	43424530
ENSG00000186973	FAM183A	1	43610824	43622067	43610824
ENSG00000117395	EBNA1BP2	1	43629846	43736607	43736607
ENSG00000243710	WDR65	1	43637820	43720029	43637820
ENSG00000179178	TMEM125	1	43735665	43739673	43735665
ENSG00000253313	C1orf210	1	43747554	43751288	43751288
ENSG00000066056	TIE1	1	43766664	43788779	43766664
ENSG00000117400	MPL	1	43803478	43818443	43803478
ENSG00000117399	CDC20	1	43824626	43828874	43824626
ENSG00000066322	ELOVL1	1	43829068	43833696	43833696
ENSG00000159479	MED8	1	43849588	43855479	43855479
ENSG00000198198	SZT2	1	43855553	43918321	43855553
ENSG00000178922	HYI	1	43916824	43919660	43919660
ENSG00000142949	PTPRF	1	43990858	44089343	43990858
ENSG00000066135	KDM4A	1	44115829	44171186	44115829
ENSG00000126091	ST3GAL3	1	44171495	44396831	44171495
ENSG00000117407	ARTN	1	44398992	44402913	44398992
ENSG00000117408	IPO13	1	44412611	44433694	44412611
ENSG00000132768	DPH2	1	44435672	44439041	44435672
ENSG00000117410	ATP6V0B	1	44440159	44443967	44440159
ENSG00000117411	B4GALT2	1	44444615	44456840	44444615
ENSG00000159214	CCDC24	1	44457031	44462200	44457031
ENSG00000196517	SLC6A9	1	44457172	44497139	44497139
ENSG00000171872	KLF17	1	44584522	44600812	44584522
ENSG00000178028	DMAP1	1	44679127	44686353	44679127
ENSG00000117419	ERI3	1	44686742	44820932	44820932
ENSG00000187147	RNF220	1	44870866	45117396	44870866
ENSG00000126106	TMEM53	1	45100910	45140227	45140227
ENSG00000198520	C1orf228	1	45140364	45191263	45140364
ENSG00000142945	KIF2C	1	45205490	45233439	45205490
ENSG00000142937	RPS8	1	45240923	45244451	45240923
ENSG00000142959	BEST4	1	45249257	45253377	45253377
ENSG00000173846	PLK3	1	45265897	45271662	45265897
ENSG00000188396	TCTEX1D4	1	45271585	45272957	45272957
ENSG00000222009	BTBD19	1	45274154	45281257	45274154
ENSG00000117425	PTCH2	1	45285516	45308735	45308735
ENSG00000070785	EIF2B3	1	45316450	45452282	45452282
ENSG00000126107	HECTD3	1	45468212	45477001	45477001
ENSG00000126088	UROD	1	45477819	45481247	45477819
ENSG00000162415	ZSWIM5	1	45482071	45771881	45771881
ENSG00000186603	HPDL	1	45792545	45794347	45792545
ENSG00000132781	MUTYH	1	45794835	45806142	45806142
ENSG00000132773	TOE1	1	45805342	45809647	45805342
ENSG00000070759	TESK2	1	45809555	45956872	45956872
ENSG00000236624	CCDC163P	1	45959538	45965751	45965751
ENSG00000132763	MMACHC	1	45965725	45976739	45965725
ENSG00000117450	PRDX1	1	45976708	45988719	45988719
ENSG00000117448	AKR1A1	1	46016215	46035721	46016215
ENSG00000132780	NASP	1	46049518	46084566	46049518
ENSG00000159588	CCDC17	1	46085716	46089729	46089729
ENSG00000159592	GPBP1L1	1	46092976	46153785	46153785
ENSG00000159596	TMEM69	1	46152886	46160115	46152886
ENSG00000197429	IPP	1	46159996	46216322	46216322
ENSG00000086015	MAST2	1	46252659	46501796	46252659
ENSG00000117461	PIK3R3	1	46505812	46642160	46642160
ENSG00000117472	TSPAN1	1	46640745	46651630	46640745
ENSG00000085998	POMGNT1	1	46654354	46685977	46685977
ENSG00000171357	LURAP1	1	46669006	46686933	46669006
ENSG00000085999	RAD54L	1	46713360	46744145	46713360
ENSG00000132128	LRRC41	1	46726868	46769280	46769280
ENSG00000173660	UQCRH	1	46769303	46782448	46769303
ENSG00000117481	NSUN4	1	46805849	46830824	46805849
ENSG00000117480	FAAH	1	46859937	46879520	46859937
ENSG00000197587	DMBX1	1	46972668	46979898	46972668
ENSG00000162456	KNCN	1	47011316	47017199	47017199
ENSG00000079277	MKNK1	1	47023090	47082515	47082515
ENSG00000142961	MOB3C	1	47073387	47082563	47082563
ENSG00000123472	ATPAF1	1	47098409	47139539	47139539
ENSG00000159658	EFCAB14	1	47124366	47184824	47184824
ENSG00000186118	TEX38	1	47134527	47139266	47134527
ENSG00000142973	CYP4B1	1	47223510	47285085	47223510
ENSG00000187048	CYP4A11	1	47394849	47407156	47407156
ENSG00000186377	CYP4X1	1	47427036	47516423	47427036
ENSG00000186160	CYP4Z1	1	47533160	47583991	47533160
ENSG00000162365	CYP4A22	1	47603107	47615413	47603107
ENSG00000162366	PDZK1IP1	1	47649265	47656716	47656716
ENSG00000162367	TAL1	1	47681962	47697892	47697892
ENSG00000123473	STIL	1	47715811	47779819	47779819
ENSG00000162368	CMPK1	1	47799469	47844511	47799469
ENSG00000186790	FOXE3	1	47881744	47883723	47881744
ENSG00000186564	FOXD2	1	47901689	47906363	47901689
ENSG00000269113	TRABD2B	1	48226200	48462567	48462567
ENSG00000273395	FLJ00388	1	48226979	48227290	48227290
ENSG00000117834	SLC5A9	1	48688357	48714316	48688357
ENSG00000132122	SPATA6	1	48761044	48937845	48937845
ENSG00000186094	AGBL4	1	48998527	50489585	50489585
ENSG00000162373	BEND5	1	49193195	49242641	49242641
ENSG00000162374	ELAVL4	1	50513686	50669458	50513686
ENSG00000142700	DMRTA2	1	50883222	50889172	50889172
ENSG00000185104	FAF1	1	50905150	51425935	51425935
ENSG00000123080	CDKN2C	1	51426417	51440305	51426417
ENSG00000204006	C1orf185	1	51567906	51613752	51567906
ENSG00000123091	RNF11	1	51701943	51739127	51701943
ENSG00000085831	TTC39A	1	51752930	51810788	51810788
ENSG00000085832	EPS15	1	51819935	51985000	51985000
ENSG00000117859	OSBPL9	1	52042851	52254889	52042851
ENSG00000078618	NRD1	1	52254863	52344477	52344477
ENSG00000169213	RAB3B	1	52373628	52456436	52456436
ENSG00000117862	TXNDC12	1	52485803	52521843	52521843
ENSG00000198841	KTI12	1	52497775	52499488	52499488
ENSG00000134717	BTF3L4	1	52521797	52556388	52521797
ENSG00000157077	ZFYVE9	1	52608046	52812358	52608046
ENSG00000154222	CC2D1B	1	52811395	52831865	52831865
ENSG00000085840	ORC1	1	52838501	52870131	52870131
ENSG00000134748	PRPF38A	1	52870236	52886511	52870236
ENSG00000134744	ZCCHC11	1	52873954	53019159	53019159
ENSG00000116157	GPX7	1	53068044	53074723	53068044
ENSG00000182183	FAM159A	1	53099016	53135355	53099016
ENSG00000162377	COA7	1	53152508	53164038	53164038
ENSG00000162378	ZYG11B	1	53192126	53293014	53192126
ENSG00000203995	ZYG11A	1	53308183	53360670	53308183
ENSG00000121310	ECHDC2	1	53361656	53392884	53392884
ENSG00000116171	SCP2	1	53392901	53517375	53392901
ENSG00000174348	PODN	1	53527854	53551174	53527854
ENSG00000162383	SLC1A7	1	53552855	53608289	53608289
ENSG00000157184	CPT2	1	53662101	53679869	53662101
ENSG00000162384	C1orf123	1	53679771	53686289	53686289
ENSG00000162385	MAGOH	1	53692564	53704282	53704282
ENSG00000157193	LRP8	1	53711217	53793742	53793742
ENSG00000143006	DMRTB1	1	53925072	53933161	53925072
ENSG00000174332	GLIS1	1	53971910	54199877	54199877
ENSG00000058804	NDC1	1	54231133	54304533	54304533
ENSG00000058799	YIPF1	1	54317392	54356407	54356407
ENSG00000211452	DIO1	1	54356912	54376759	54356912
ENSG00000081870	HSPB11	1	54382247	54411602	54411602
ENSG00000116212	LRRC42	1	54411750	54433841	54411750
ENSG00000203985	LDLRAD1	1	54474412	54483856	54483856
ENSG00000116209	TMEM59	1	54497347	54519177	54519177
ENSG00000116205	TCEANC2	1	54519260	54578192	54519260
ENSG00000157211	CDCP2	1	54598747	54619443	54619443
ENSG00000215883	CYB5RL	1	54638009	54665709	54665709
ENSG00000116221	MRPL37	1	54649714	54691137	54649714
ENSG00000157216	SSBP3	1	54691105	54879152	54879152
ENSG00000162390	ACOT11	1	55007930	55104865	55007930
ENSG00000162391	FAM151A	1	55074855	55089229	55089229
ENSG00000184313	MROH7	1	55107463	55175939	55107463
ENSG00000243725	TTC4	1	55181495	55208330	55181495
ENSG00000162396	PARS2	1	55222571	55230187	55230187
ENSG00000006555	TTC22	1	55245385	55266940	55266940
ENSG00000162398	C1orf177	1	55271736	55307925	55271736
ENSG00000116133	DHCR24	1	55315306	55352891	55352891
ENSG00000143001	TMEM61	1	55446465	55457966	55446465
ENSG00000162399	BSND	1	55464606	55476556	55464606
ENSG00000169174	PCSK9	1	55505221	55530525	55505221
ENSG00000162402	USP24	1	55532032	55680786	55680786
ENSG00000162407	PPAP2B	1	56960419	57110974	57110974
ENSG00000162409	PRKAA2	1	57110995	57181008	57110995
ENSG00000187889	C1orf168	1	57184477	57285369	57285369
ENSG00000157131	C8A	1	57320479	57383894	57320479
ENSG00000021852	C8B	1	57394883	57431813	57431813
ENSG00000173406	DAB1	1	57460451	59012406	59012406
ENSG00000162600	OMA1	1	58881056	59012474	59012474
ENSG00000184292	TACSTD2	1	59041099	59043166	59043166
ENSG00000162601	MYSM1	1	59120411	59165764	59165764
ENSG00000177606	JUN	1	59246465	59249785	59249785
ENSG00000172456	FGGY	1	59762310	60233347	59762310
ENSG00000134709	HOOK1	1	60280458	60342050	60280458
ENSG00000134716	CYP2J2	1	60358980	60392462	60392462
ENSG00000162598	C1orf87	1	60452941	60539442	60539442
ENSG00000162599	NFIA	1	61330931	61928465	61330931
ENSG00000162604	TM2D1	1	62146718	62191095	62191095
ENSG00000132849	INADL	1	62208149	62629592	62208149
ENSG00000240563	L1TD1	1	62660503	62678000	62660503
ENSG00000132854	KANK4	1	62702651	62785085	62785085
ENSG00000162607	USP1	1	62901968	62917475	62901968
ENSG00000116641	DOCK7	1	62920399	63153969	63153969
ENSG00000132855	ANGPTL3	1	63063158	63071830	63063158
ENSG00000125703	ATG4C	1	63249806	63331184	63249806
ENSG00000187140	FOXD3	1	63788730	63790797	63788730
ENSG00000088035	ALG6	1	63833261	63904233	63833261
ENSG00000142856	ITGB3BP	1	63906441	64059392	64059392
ENSG00000203965	EFCAB7	1	63989043	64038364	63989043
ENSG00000116652	DLEU2L	1	64014588	64015405	64014588
ENSG00000079739	PGM1	1	64058947	64125916	64058947
ENSG00000185483	ROR1	1	64239693	64647181	64239693
ENSG00000177414	UBE2U	1	64669310	64733051	64669310
ENSG00000158966	CACHD1	1	64936428	65158741	64936428
ENSG00000162437	RAVER2	1	65210778	65298915	65210778
ENSG00000162434	JAK1	1	65298912	65432187	65432187
ENSG00000162433	AK4	1	65613232	65697828	65613232
ENSG00000116675	DNAJC6	1	65713902	65881552	65713902
ENSG00000116678	LEPR	1	65886248	66107242	65886248
ENSG00000213625	LEPROT	1	65886270	65901690	65886270
ENSG00000184588	PDE4B	1	66258197	66840259	66258197
ENSG00000118473	SGIP1	1	66999066	67213982	66999066
ENSG00000152760	TCTEX1D1	1	67218142	67244470	67218142
ENSG00000172410	INSL5	1	67263424	67266939	67266939
ENSG00000152763	WDR78	1	67278568	67390570	67390570
ENSG00000198160	MIER1	1	67390578	67454302	67390578
ENSG00000116704	SLC35D1	1	67465015	67519782	67519782
ENSG00000203963	C1orf141	1	67557848	67697536	67697536
ENSG00000162594	IL23R	1	67632083	67725662	67632083
ENSG00000081985	IL12RB2	1	67773047	67862583	67773047
ENSG00000142864	SERBP1	1	67873493	67896098	67896098
ENSG00000116717	GADD45A	1	68150744	68154021	68150744
ENSG00000172380	GNG12	1	68167149	68299150	68299150
ENSG00000162595	DIRAS3	1	68511645	68517314	68517314
ENSG00000116729	WLS	1	68564142	68698803	68698803
ENSG00000116745	RPE65	1	68894505	68915642	68915642
ENSG00000024526	DEPDC1	1	68939835	68962904	68962904
ENSG00000033122	LRRC7	1	70034081	70617628	70034081
ENSG00000066557	LRRC40	1	70610488	70671303	70671303
ENSG00000116754	SRSF11	1	70671365	70718735	70671365
ENSG00000118454	ANKRD13C	1	70726271	70820417	70820417
ENSG00000197568	HHLA3	1	70820488	70851022	70820488
ENSG00000116761	CTH	1	70876901	70905534	70876901
ENSG00000050628	PTGER3	1	71318036	71513491	71513491
ENSG00000132485	ZRANB2	1	71528974	71546980	71546980
ENSG00000172260	NEGR1	1	71861623	72748417	72748417
ENSG00000162620	LRRIQ3	1	74491699	74663871	74663871
ENSG00000254685	FPGT	1	74663896	74699770	74663896
ENSG00000116783	TNNI3K	1	74663947	75010112	74663947
ENSG00000162621	LRRC53	1	74935562	74978298	74978298
ENSG00000178965	C1orf173	1	75033795	75139422	75139422
ENSG00000116791	CRYZ	1	75171170	75199092	75199092
ENSG00000162623	TYW3	1	75198836	75232362	75198836
ENSG00000162624	LHX8	1	75594119	75627218	75594119
ENSG00000137968	SLC44A5	1	75667816	76076801	76076801
ENSG00000117054	ACADM	1	76190036	76253260	76190036
ENSG00000137955	RABGGTB	1	76251879	76260764	76251879
ENSG00000057468	MSH4	1	76262567	76378923	76262567
ENSG00000154007	ASB17	1	76384558	76398116	76398116
ENSG00000184005	ST6GALNAC3	1	76540404	77100286	76540404
ENSG00000117069	ST6GALNAC5	1	77333126	77531396	77333126
ENSG00000142892	PIGK	1	77554675	77685115	77685115
ENSG00000154027	AK5	1	77747736	78025651	77747736
ENSG00000036549	ZZZ3	1	78028101	78149104	78149104
ENSG00000077254	USP33	1	78161672	78225537	78225537
ENSG00000180488	FAM73A	1	78245309	78344106	78245309
ENSG00000162614	NEXN	1	78354198	78409580	78354198
ENSG00000162613	FUBP1	1	78409740	78444794	78444794
ENSG00000162616	DNAJB4	1	78444859	78483648	78444859
ENSG00000137960	GIPC2	1	78445226	78604133	78445226
ENSG00000122420	PTGFR	1	78769568	79005434	78769568
ENSG00000137959	IFI44L	1	79085607	79111830	79085607
ENSG00000137965	IFI44	1	79115481	79129763	79115481
ENSG00000162618	ELTD1	1	79355449	79472403	79472403
ENSG00000117114	LPHN2	1	81771845	82458120	81771845
ENSG00000137941	TTLL7	1	84330711	84464833	84464833
ENSG00000142875	PRKACB	1	84543745	84704181	84543745
ENSG00000203943	SAMD13	1	84764049	84855640	84764049
ENSG00000137976	DNASE2B	1	84864215	84880701	84864215
ENSG00000117133	RPF1	1	84944942	84963473	84944942
ENSG00000174021	GNG5	1	84964008	84972248	84972248
ENSG00000117151	CTBS	1	85015289	85040163	85040163
ENSG00000180869	C1orf180	1	85093913	85100703	85100703
ENSG00000117155	SSX2IP	1	85109390	85156486	85156486
ENSG00000171517	LPAR3	1	85277285	85358896	85358896
ENSG00000153898	MCOLN2	1	85391268	85462796	85462796
ENSG00000162643	WDR63	1	85464830	85598821	85464830
ENSG00000055732	MCOLN3	1	85483765	85514182	85514182
ENSG00000097096	SYDE2	1	85622556	85666729	85666729
ENSG00000162642	C1orf52	1	85715639	85725355	85725355
ENSG00000142867	BCL10	1	85731931	85742773	85742773
ENSG00000153904	DDAH1	1	85784164	86043933	86043933
ENSG00000142871	CYR61	1	86046444	86049645	86046444
ENSG00000117174	ZNHIT6	1	86115106	86174116	86174116
ENSG00000171502	COL24A1	1	86194916	86622626	86622626
ENSG00000122417	ODF2L	1	86814344	86862023	86862023
ENSG00000137975	CLCA2	1	86889769	86922241	86889769
ENSG00000016490	CLCA1	1	86934051	86965972	86934051
ENSG00000016602	CLCA4	1	87012761	87046437	87012761
ENSG00000097033	SH3GLB1	1	87170259	87213867	87170259
ENSG00000183291	SEP15	1	87328132	87380107	87380107
ENSG00000153936	HS2ST1	1	87380331	87602334	87380331
ENSG00000143013	LMO4	1	87794151	87814606	87794151
ENSG00000065243	PKN2	1	89149905	89301938	89149905
ENSG00000137947	GTF2B	1	89318615	89357627	89357627
ENSG00000137944	CCBL2	1	89401456	89458636	89458636
ENSG00000213516	RBMXL1	1	89445139	89458643	89458643
ENSG00000117226	GBP3	1	89472349	89488577	89488577
ENSG00000117228	GBP1	1	89518002	89531043	89531043
ENSG00000162645	GBP2	1	89571815	89616139	89616139
ENSG00000213512	GBP7	1	89597434	89641723	89641723
ENSG00000162654	GBP4	1	89646831	89664615	89664615
ENSG00000154451	GBP5	1	89724633	89738544	89738544
ENSG00000183347	GBP6	1	89829617	89852020	89829617
ENSG00000197147	LRRC8B	1	89990395	90063423	89990395
ENSG00000171488	LRRC8C	1	90098631	90235462	90098631
ENSG00000171492	LRRC8D	1	90286573	90402170	90286573
ENSG00000162664	ZNF326	1	90460671	90501090	90460671
ENSG00000143032	BARHL2	1	91177096	91182794	91182794
ENSG00000122482	ZNF644	1	91380859	91487829	91487829
ENSG00000162669	HFM1	1	91726323	91870426	91870426
ENSG00000097046	CDC7	1	91966408	91991321	91966408
ENSG00000069702	TGFBR3	1	92145902	92371892	92371892
ENSG00000137948	BRDT	1	92414928	92479983	92414928
ENSG00000172031	EPHX4	1	92495539	92529093	92495539
ENSG00000189195	BTBD8	1	92545862	92613393	92545862
ENSG00000069712	KIAA1107	1	92632542	92650280	92632542
ENSG00000203910	C1orf146	1	92683497	92711370	92683497
ENSG00000174842	GLMN	1	92711959	92764544	92764544
ENSG00000122484	RPAP2	1	92764522	92867613	92764522
ENSG00000162676	GFI1	1	92940319	92952433	92952433
ENSG00000067208	EVI5	1	92974253	93257961	93257961
ENSG00000122406	RPL5	1	93297582	93307481	93297582
ENSG00000154511	FAM69A	1	93307724	93427057	93427057
ENSG00000143033	MTF2	1	93544792	93604638	93544792
ENSG00000117500	TMED5	1	93615299	93646285	93646285
ENSG00000122483	CCDC18	1	93645476	93744287	93645476
ENSG00000117505	DR1	1	93811445	93835055	93811445
ENSG00000137942	FNBP1L	1	93913688	94020218	93913688
ENSG00000137936	BCAR3	1	94027347	94312706	94312706
ENSG00000067334	DNTTIP2	1	94333373	94345474	94345474
ENSG00000023909	GCLM	1	94350761	94374966	94374966
ENSG00000198691	ABCA4	1	94458393	94586688	94586688
ENSG00000137962	ARHGAP29	1	94614544	94740624	94740624
ENSG00000117528	ABCD3	1	94883933	94984222	94883933
ENSG00000117525	F3	1	94994781	95007356	95007356
ENSG00000143036	SLC44A3	1	95285898	95360802	95285898
ENSG00000117519	CNN3	1	95362507	95392834	95392834
ENSG00000172339	ALG14	1	95439963	95538501	95538501
ENSG00000152078	TMEM56	1	95582894	95663163	95582894
